home,dir_name,author,year,title
.,IVRK8SLZ,Roughan et al.,2017,A Tale Of Two Eddies The Biophysical Characterist
.,972WFL3U,Rubey et al.,2017,Global Patterns In Earth's Dynamic Topography Sinc
.,2PH88BLP,Ryan et al.,2017,Uncovering The Neuroanatomical Correlates Of Cogni
.,M9J8DKY7,Safranek-Shrader et al.,2017,Chemistry And Radiative Shielding In Star-Forming 
.,2BFUMKH8,Sagotra et al.,2017,Mechanocaloric Effects In Superionic Thin Films Fr
.,LFG82EVX,Salles et al.,2017,Influence Of Mantle Flow On The Drainage Of Easter
.,895QEH74,Sánchez-Ramírez et al.,2017,Grb 110715a The Peculiar Multiwavelength Evolutio
.,GBERBWJY,Santer et al.,2017,Causes Of Differences In Model And Satellite Tropo
.,54YTB9YT,Sapardi et al.,2017,Linear Stability Of Confined Flow Around A 180-Deg
.,IBK2A42L,Sasdelli et al.,2017,A Metric Space For Type Ia Supernova Spectra A Ne
.,MBIU77ZG,Sasmal et al.,2017,Parameter-Free Prediction Of Dna Dynamics In Plana
.,C2R2L82U,Satgunaseelan et al.,2017,P16 Expression In Cutaneous Squamous Cell Carcinom
.,BS9WPG2P,Scarlett et al.,2017,Kinetic-Energy Release Of Fragments From Electron-
.,845ZIXV3,Scarlett et al.,2017,Low-Energy Electron-Impact Dissociative Excitation
.,NGEWLBQ6,Scheben et al.,2017,Genotyping-By-Sequencing Approaches To Characteriz
.,VARLRBDR,Scheben et al.,2017,Towards Cri
.,BLHA8LHY,Schellekens et al.,2017,A Global Water Resources Ensemble Of Hydrological 
.,KRBNRM4B,Schellenberger et al.,2017,Ngc 741—Mergers And Agn Feedback On A Galaxy-Group
.,5N4MTMNT,Schlanderer et al.,2017,The Boundary Data Immersion Method For Compressibl
.,GLGRSWXB,Scholes et al.,2017,In The Limelight
.,HUTM8PHJ,Schrank et al.,2017,A Comparative Study Of Maxwell Viscoelasticity At 
.,ZRAL9CTD,Schwabe and Goerigk,2017,Time-Dependent Double-Hybrid Density Functionals W
.,CN556ANT,Schwingenschlögl et al.,2017,Elemental Two-Dimensional Materials Beyond Graphen
.,NKNKNQHM,Scott et al.,2017,The Sami Galaxy Survey Global Stellar Populations
.,QRFHMCGH,Sempreviva Anna Maria et al.,2017,Taxonomy And Metadata For Wind Energy Research &De
.,QDGIH8WA,Seppä et al.,2017,Atomic Force Microscope Adhesion Measurements And 
.,D79AHMD2,Serov and Kheifets,2017,Time Delay In Xuvir Photoionization Of H 2
.,K8KTERW3,Shakespeare and Hogg,2017,The Viscous Lee Wave Problem And Its Implications 
.,5RHANZ3U,Shakespeare and Thomas,2017,A New Mechanism For Mode Water Formation Involving
.,T8C795B5,Shen and Hoex,2017,Special Issue Technologies For Future High-Effici
.,IIFVCWGW,Shikhov et al.,2017,An Experimental And Numerical Study Of Relative Pe
.,SAMK69KX,Shin et al.,2017,Self-Similarity Of Fluid Residence Time Statistics
.,Z9Z9X225,Shtukenberg et al.,2017,Powder Diffraction And Crystal Structure Predictio
.,LSX9HHQS,Singh and Eyras,2017,The Role Of Alternative Splicing In Cancer
.,5Y7UN54D,Skoglund et al.,2017,Reconstructing Prehistoric African Population Stru
.,EAPYM6LV,Smartt et al.,2017,A Kilonova As The Electromagnetic Counterpart To A
.,2HL6AWP5,Soderholm et al.,2017,An 18‐Year Climatology Of Hailstorm Trends And Rel
.,9BPWSJ8U,Soh et al.,2017,Distinct Bimodal Roles Of Aromatic Molecules In Co
.,CLL3RLUV,Sokolowski et al.,2017,Calibration And Stokes Imaging With Full Embedded 
.,YQI9SJM4,Solaiman et al.,2017,Nanotechnology And Its Medical Applications Revis
.,AE5V4ZNL,Spillane et al.,2017,Non‐Aqueous Microwave‐Assisted Syntheses Of Deca‐ 
.,A4HEQJ26,Spillane et al.,2017,Nichtwässrige Mikrowellengestützte Synthesen Von D
.,SW7CBYCK,Steglich et al.,2017,Photoelectron Spectrum And Energetics Of The Me
.,XWW3R6XM,Steward et al.,2017,Automatic Recognition Of Complex Magnetic Regions 
.,NBA94Y4Q,Stoney et al.,2017,Simulated Ocean Response To Tropical Cyclones The
.,GZJXI85C,Storer,2017,Bridging The Chasm A Survey Of Software Engineeri
.,UXHIEBKP,Stott and Young,2017,‘Across The Pond’—A Response To The Nice Guideline
.,EQZ6PWL3,Stotz et al.,2017,Late Miocene Pacific Plate Kinematic Change Explai
.,C2YAQINI,Su et al.,2017,Galactic Synchrotron Emissivity Measurements Betwe
.,BWN36R6J,Sultana et al.,2017,An Amorphous Dual Action Electrocatalyst Based On 
.,VLEZI62X,Sun et al.,2017,Enhanced Co 2 Photocatalytic Reduction On Alkali-D
.,BFEG2RZX,Sun et al.,2017,Strategies For Designing Metal Oxide Nanostructure
.,C4NSUX4T,Sunnucks et al.,2017,Integrative Approaches For Studying Mitochondrial 
.,VRCA4SLI,Suresh et al.,2017,Wavelet-Based Characterization Of Small-Scale Sola
.,VN8JPBAB,Suvorov and Melatos,2017,Causal Properties Of Nonlinear Gravitational Waves
.,2E9XVHJF,Suvorova et al.,2017,Hidden Markov Model Tracking Of Continuous Gravita
.,MKTDULHN,Swann et al.,2017,Efficient Protocol For Quantum Monte Carlo Calcula
.,QJ8RSFBF,Swann et al.,2017,Bias-Free Chemically Diverse Test Sets From Machin
.,IASJE2MT,Tahini et al.,2017,Sc And Nb Dopants In Srcoo3 Modulate Electronic An
.,RN34FKDZ,Tang et al.,2017,Superwettability Strategy 1d Assembly Of Binary N
.,2C7QBYH2,Tang et al.,2017,Heterogeneous Nanomechanical Properties Of Type I 
.,3KYD3CKB,Taranu et al.,2017,Self-Consistent Bulgediskhalo Galaxy Dynamical M
.,IXK63NNX,Tawfik et al.,2017,Near-Perfect Spin Filtering And Negative Different
.,3EMXSSY6,Tawfik et al.,2017,First-Principles Investigation Of Quantum Emission
.,5UKECJ77,Taylor et al.,2017,Star Formation In Simulated Galaxies Understandin
.,A5DML6LE,Teale et al.,2017,Non-Pharmacological Interventions For Managing Del
.,LUFSDFWC,The LIGO Scientific Collaboration and The Virgo Collaboration et al.,2017,A Gravitational-Wave Standard Siren Measurement Of
.,GJMU9L7P,The MARS Study Investigators et al.,2017,Aortic Wall Inflammation Predicts Abdominal Aortic
.,HPZQRQZU,Thimmakondu and Karton,2017,Energetic And Spectroscopic Properties Of The Low-
.,EFXCNJCG,Thomas et al.,2017,"Simulated Forward And Backward Self Motion, Based "
.,CH4PHYCJ,Thomas et al.,2017,Hydrogen Bond‐Driven Self–Assembly Between Amidini
.,2FBKKS82,Thornber et al.,2017,"Late-Time Growth Rate, Mixing, And Anisotropy In T"
.,Y5968IV6,Tian et al.,2017,Improved Water Balance Component Estimates Through
.,YX3MX2ZC,Tonnelé et al.,2017,Elucidating The Spatial Arrangement Of Emitter Mol
.,YN8XRNCD,Tonnelé et al.,2017,Elucidating The Spatial Arrangement Of Emitter Mol
.,VK57DNAQ,Torii et al.,2017,Five-Year Follow-Up Of Underexpanded And Overexpan
.,994RRI8M,Tosi et al.,2017,Silicon Quantum Processor With Robust Long-Distanc
.,E6GXVWG9,Tovar et al.,2017,Regression Of Devil Facial Tumour Disease Followin
.,UKHGYISL,Tran et al.,2017,Characterization Of Proton Pencil Beam Scanning An
.,NXR9Q2XQ,Tremblay et al.,2017,A First Look For Molecules Between 103 And 133 Mhz
.,EGQLGJ2P,Trewartha et al.,2017,Centre Vortex Removal Restores Chiral Symmetry
.,TFP5ERIS,Trott,2017,The Square Kilometre Array Epoch Of Reionisation A
.,6CCPJRD8,Trott and Wayth,2017,Building Models For Extended Radio Sources Implic
.,9YVV2VV4,Trott et al.,2017,Spectral Performance Of Square Kilometre Array Ant
.,QT93TSVB,Truong et al.,2017,Three-Dimensional Organization Of Self-Encapsulati
.,Z92V6STL,Tsiwah et al.,2017,One-Pot Scalable Synthesis Of All-Inorganic Perovs
.,QRE9KZNY,Tsuchiya,2017,“What Is It Like To Be A Bat”—A Pathway To The An
.,HPNCA69U,Tsushima et al.,2017,The Cloud Feedback Model Intercomparison Project (
.,UVKZ5J6H,Vilgis et al.,2017,White Matter Microstructure In Boys With Persisten
.,MSWVRGED,Vo et al.,2017,"Linear Stability Of Horizontal, Laminar Fully Deve"
.,HL3DBRGI,Vogel et al.,2017,Reproducible Flaws Unveil Electrostatic Aspects Of
.,D349GVYQ,Vogt et al.,2017,Linking The X3d Pathway To Integral Field Spectrog
.,6CS4FM4Z,Vogt et al.,2017,[Fe Xiv] And [Fe Xi] Reveal The Forward Shock In S
.,39LPI3PN,Vreugdenhil et al.,2017,Geostrophic And Chimney Regimes In Rotating Horizo
.,BN9F8QYG,Wada et al.,2017,Human–Water Interface In Hydrological Modelling C
.,3FHSDCN9,Waitz et al.,2017,Imaging The Square Of The Correlated Two-Electron 
.,8ITVLZ98,Walia et al.,2017,Ambient Protection Of Few‐Layer Black Phosphorus V
.,JU3FKCQX,Walsh et al.,2017,The Effect On Simulated Ocean Climate Of A Paramet
.,IQEXMPA9,Wang et al.,2017,A Comparison Between Direct Numerical Simulation A
.,ICCUFRLR,Wang et al.,2017,Organic Ionic Plastic Crystal‐Based Composite Elec
.,H5ULS3KX,Wang et al.,2017,The Controlled Disassembly Of Mesostructured Perov
.,8JEGWJAN,Wang et al.,2017,Oxygen Evolution Reaction Dynamics Monitored By An
.,XJ9H6LN9,Wang et al.,2017,Facet-Dependent Interactions Of Islet Amyloid Poly
.,9GF6NFG7,Watson et al.,2017,Atomically Engineered Electron Spin Lifetimes Of 3
.,6ZH4NLA3,Watts et al.,2017,Large-Scale Structure Topology In Non-Standard Cos
.,7TQQQXJL,Wayth et al.,2017,The Engineering Development Array A Low Frequency
.,REDI362F,Wilkinson et al.,2017,Interoperability And Fairness Through A Novel Comb
.,6G8LKS7M,Willert et al.,2017,Near-Wall Statistics Of A Turbulent Pipe Flow At S
.,3N2RBKBC,Williams et al.,2017,The Three-Dimensional Expansion Of The Ejecta From
.,44NZNJLH,Wong et al.,2017,Track Everything Limiting Prior Knowledge In Onli
.,J2IFVCP6,Woods et al.,2017,On The Maximum Mass Of Accreting Primordial Superm
.,QYY7YYVL,Wright et al.,2017,Variants In The Host Genome May Inhibit Tumour Gro
.,FKHZIVG8,Wright et al.,2017,Neutrinos From Type Ia Supernovae The Gravitation
.,LC2UZ6ZH,Wu et al.,2017,Nucleon Resonance Structure In The Finite Volume O
.,83PSWD87,Xiong et al.,2017,Site-Specific Atomic-Scale Characterisation Of Ret
.,W8KZUNZE,Xu et al.,2017,Exploiting Cyclic Prefix For Turbo-Ofdm Receiver D
.,B6J6U3UV,Xu et al.,2017,Highly Fluorescent Pyridinium Betaines For Light H
.,JKGEPMK9,Xu et al.,2017,Hoch Fluoreszierende Pyridiniumbetaine Für Die Lic
.,U9Z33UV2,Yamaguchi et al.,2017,The Origin Of The Iron-Rich Knot In Tycho’s Supern
.,TE37LLQ2,Yan et al.,2017,Towards A Three-Dimensional Distribution Of The Mo
.,SJXE5TYP,Yan et al.,2017,Establishing The True Structure Of The Sorbicillin
.,6EMIA2F3,Yang et al.,2017,Oceanic Residual Topography Agrees With Mantle Flo
.,FX63H3YJ,Ye et al.,2017,Chemolithotrophic Processes In The Bacterial Commu
.,I4KLESQS,Yin et al.,2017,Blind Adaptive Multi-User Detection For Under-Ice 
.,RWENLJ5V,You et al.,2017,"On The Mechanism Of Gas Adsorption For Pristine, D"
.,QXS4J3LY,Yu et al.,2017,Exploiting The Interplay Of Quantum Interference A
.,N2ESUS8S,Yu et al.,2017,Computational Insights For The Hydride Transfer An
.,L2V6DKYB,Yu et al.,2017,A Controllable Mechanistic Transition Of Charge Tr
.,X5GN8YZG,Yuan et al.,2017,The Most Ancient Spiral Galaxy A 2.6-Gyr-Old Disk
.,EHMSPREJ,Yuan et al.,2017,Runbng A Software Package For Bionano Genomic Ana
.,CXHL9T6Q,Zammit et al.,2017,Adiabatic-Nuclei Calculations Of Positron Scatteri
.,JZ3383SR,Zammit et al.,2017,Electron– And Positron–Molecule Scattering Develo
.,R7PGDWCU,Zammit et al.,2017,State-Resolved Photodissociation And Radiative Ass
.,MZWJMPW3,Zammit et al.,2017,Electron-Impact Excitation Of Molecular Hydrogen
.,DJEIGGFL,Zarifi et al.,2017,Characterization Of Prompt Gamma-Ray Emission With
.,AF6YIEIA,Zauner et al.,2017,Linear Stability Prediction Of Vortex Structures O
.,ZUNXLR32,Zhang and Bedon,2017,Vulnerability And Protection Of Glass Windows And 
.,GITHDQPG,Zhang et al.,2017,Ion-Exchange-Induced Selective Etching For The Syn
.,UPR2LAXQ,Zhang et al.,2017,The Bi-Layered Precipitate Phase Ζ In The Al-Ag Al
.,KXJGSRNC,Zhang et al.,2017,Computational Investigation On Co2 Adsorption In T
.,PLVN7BSI,Zheng et al.,2017,Solving The Scalability Issue In Quantum-Based Ref
.,G6GRY756,Zheng et al.,2017,Q  R  Quantum-Based Refinement
.,I6V2DW4C,Zhou et al.,2017,Computational Dissection Of Two-Dimensional Rectan
.,Y6SMKIMQ,Zhou et al.,2017,Solid‐State Lithium Conductors For Lithium Metal B
.,D98HJXFJ,Zhou et al.,2017,The Sami Galaxy Survey Energy Sources Of The Turb
.,XWEQX328,Zhu et al.,2017,Impact Of Southeast Asian Smoke On Aerosol Propert
.,ZLPJMXSA,Zhu et al.,2017,Proton Enhanced Dynamic Battery Chemistry For Apro
.,GGBSJZIC,Zhuang et al.,2017,Cooperative Electron–Phonon Coupling And Buckled S
.,I6ZR4QY3,Zhuang et al.,2017,Silicene A Promising Anode For Lithium‐Ion Batter
.,435FMB7T,Ziehn et al.,2017,The Carbon Cycle In The Australian Community Clima
.,WQXZ6SJC,Abbott et al.,2018,Effects Of Data Quality Vetoes On A Search For Com
.,4ETUTMY6,Abbott et al.,2018,"Search For Tensor, Vector, And Scalar Polarization"
.,THU83U6I,Abbott et al.,2018,Search For Subsolar-Mass Ultracompact Binaries In 
.,JWZD6W3Q,Abbott et al.,2018,First Search For Nontensorial Gravitational Waves 
.,GRJQ5PL4,Abbott et al.,2018,Full Band All-Sky Search For Periodic Gravitationa
.,KAPHH9XI,Abbott et al.,2018,Constraints On Cosmic Strings Using Data From The 
.,N8YTJVRS,Abbott et al.,2018,Gw170817 Implications For The Stochastic Gravitat
.,ABNDI24F,Abbott et al.,2018,All-Sky Search For Long-Duration Gravitational Wav
.,R8644FNV,Adermann et al.,2018,Cosmic Voids In Evolving Dark Sector Cosmologies 
.,HRUXB756,Aitken and Coote,2018,Can Electrostatic Catalysis Of Diels–Alder Reactio
.,NFIGIKNL,Akbari et al.,2018,Solvent Transport Behavior Of Shear Aligned Graphe
.,3H946EID,Alaal et al.,2018,Tunable Electronic Properties Of Partially Edge-Hy
.,7NZ76XFX,Alhameedi et al.,2018,Bond Orders For Intermolecular Interactions In Cry
.,RI9UKI46,Alhameedi et al.,2018,Predicting The Primary Fragments In Mass Spectrome
.,JABYVJ6A,Allan et al.,2018,Adventures In Boron Chemistry – The Prediction Of 
.,G99QITT7,Allanson et al.,2018,Squamous Cell Carcinoma Of The External Auditory C
.,CUL37LN3,Allen and Hartland,2018,Fair In Practice
.,SKLTCGAQ,Allen and Hartland,2018,Fair In Practice
.,ES3YKPHC,Allison et al.,2018,Pks B1740$Mathbf {-}$517 An Alma View Of The Col
.,B68NWRIF,Alterovitz et al.,2018,Enabling Precision Medicine Via Standard Communica
.,HTVTSEPW,Ameen et al.,2018,Theoretical Study Of Strain-Dependent Optical Abso
.,ALZ5YHG4,Archer et al.,2018,The Kinematic Similarity Of Two Western Boundary C
.,GNEUABVR,Armillotta et al.,2018,Mixing Of Metals During Star Cluster Formation St
.,PPDUMIW9,Arnould et al.,2018,On The Scales Of Dynamic Topography In Whole-Mantl
.,CDHZ4X7G,Arrigan et al.,2018,Electrochemistry Of Proteins At The Interface Betw
.,F25KM764,Aschwanden et al.,2018,Order Out Of Randomness Self-Organization Process
.,K4E7C4JG,Ashworth et al.,2018,Theoretical Predictions For Imf Diagnostics In Uv 
.,CPHT3ERH,Asquith et al.,2018,Cosmic Carnage Ii The Evolution Of The Galaxy Ste
.,CRUT7A6M,Assadi et al.,2018,High-Performance Na Ion Cathodes Based On The Ubiq
.,Z6B9MBWD,Auckett et al.,2018,Anisotropic Thermal And Guest-Induced Responses Of
.,AY4392AX,Azofra and Sun,2018,Chapter 6. Dft Modelling Tools In Co2 Conversion 
.,UTYP48ZZ,Badia and Olm,2018,Nonlinear Parallel-In-Time Schur Complement Solver
.,UKU8U564,Badia and Verdugo,2018,Robust And Scalable Domain Decomposition Solvers F
.,UL7PKU2C,Badia et al.,2018,The Aggregated Unfitted Finite Element Method For 
.,G6PYIH8H,Badia et al.,2018,Fempar An Object-Oriented Parallel Finite Element
.,VFILNE76,Badia et al.,2018,Mixed Aggregated Finite Element Methods For The Un
.,4XQXT8L5,Bai et al.,2018,Quantifying The Impact Of Scholarly Papers Based O
.,3B8F82EN,Bakr et al.,2018,Latest Geant4 Developments For Pixe Applications
.,B7SLHW9Z,Banda-Barragán et al.,2018,Filament Formation In Wind–Cloud Interactions– Ii.
.,3SEXND52,Banerjee et al.,2018,New Neutron-Capture Site In Massive Pop Iii And Po
.,A94J8GSH,Banerjee et al.,2018,S-Process In Massive Carbon-Enhanced Metal-Poor St
.,G7MTEZ5Z,Bao et al.,2018,Comments On “Temperature‐Extreme Precipitation Sca
.,NIW842DR,Barradas-Bautista et al.,2018,Cancer Growth And Metastasis As A Metaphor Of Go G
.,HERTYI2E,Basile et al.,2018,Ionic Liquids And Organic Ionic Plastic Crystals 
.,Q6X9W2F3,Batmunkh et al.,2018,Electrocatalytic Activity Of A 2d Phosphorene‐Base
.,6UKYCJ8K,Bedon et al.,2018,Performance Of Structural Glass Facades Under Extr
.,YCVSIA6Z,Behzadi et al.,2018,A Conditional Moment Closure Study Of Chemical Rea
.,KCGU959T,Bell et al.,2018,The Murchison Widefield Array Transients Survey (M
.,7HMS3IT3,Bezzina et al.,2018,Gas-Phase Oxidation Of The Protonated Uracil-5-Yl 
.,GTWJU4PL,Bhandari et al.,2018,A Pilot Survey For Transients And Variables With T
.,QGSAEQWQ,Bhat et al.,2018,Observations Of Low-Frequency Radio Emission From 
.,W7GDVY7S,Bhat et al.,2018,The Leading-Edge Vortex On A Rotating Wing Changes
.,239E85WI,Biasi et al.,2018,On Monolithic Silicon Array Detectors For Small-Fi
.,956AMZYL,Biasi et al.,2018,Cyberknife ® Fixed Cone And Iris™ Defin
.,NNUAZRPE,Biasi et al.,2018,A Novel High-Resolution 2d Silicon Array Detector 
.,EUTW4YZ9,Biddle et al.,2018,Gluon Propagator On A Center-Vortex Background
.,IWHWV5YF,Bignell et al.,2018,Neutron Magnetic Polarizability With Landau Mode O
.,MI576MXE,Birnboim et al.,2018,Compression Of Turbulent Magnetized Gas In Giant M
.,33GQ8GYM,Bishop et al.,2018,Deterministic Nanopatterning Of Diamond Using Elec
.,SCTPRXKD,Blaskovich et al.,2018,Developments In Glycopeptide Antibiotics
.,ZLENBS6A,Bloom et al.,2018,The Sami Galaxy Survey Gas Content And Interactio
.,D289KITP,Bo et al.,2018,Atypical Defect Motions In Brittle Layered Sodium 
.,P857F9AD,Bo et al.,2018,Recent Progress On Liquid Metals And Their Applica
.,EZCK48BA,Boeckhout et al.,2018,The Fair Guiding Principles For Data Stewardship 
.,CXZ7ATYX,Bolst et al.,2018,Optimisation Of The Design Of Soi Microdosimeters 
.,XELGUT5R,Brandies et al.,2018,Disentangling The Mechanisms Of Mate Choice In A C
.,2HH4I52Q,Bray et al.,2018,Near-Threshold Cross Sections For Electron And Pos
.,K5N35SW7,Bray et al.,2018,Keldysh-Rutherford Model For The Attoclock
.,UX8XWNSE,Bray et al.,2018,Photoionization Of Xe And Xe @ C 60 From The 4 D S
.,W4CKD2TD,Bray et al.,2018,Simulation Of Angular-Resolved Rabbitt Measurement
.,5ZVHED68,Braz et al.,2018,Geodynamic Reconstruction Of An Accreted Cretaceou
.,IWIZ4DTQ,Buchanan et al.,2018,Dynamic Biological Functioning Important For Simul
.,NCC2YC3Y,Bull et al.,2018,The Role Of The New Zealand Plateau In The Tasman 
.,8QJJ5N86,Buyan et al.,2018,Protonation State Of Inhibitors Determines Interac
.,F8NHQKM9,Byrne et al.,2018,Women In Conservation Science Making A Difference
.,LHCXBZPQ,Cairns et al.,2018,"Low Altitude Solar Magnetic Reconnection, Type Iii"
.,MIILBFYE,Cally and Xiong,2018,Sensitivity Of Coronal Loop Sausage Mode Frequenci
.,BR5HNLDS,Canfield et al.,2018,A New Fundamental Type Of Conformational Isomerism
.,6E5ZQGDE,Canfield et al.,2018,Publisher Correction A New Fundamental Type Of Co
.,7XZ6QJ67,Cao et al.,2018,The Dynamic Topography Of Eastern China Since The 
.,E4HY7XF9,Cazorla and Errandonea,2018,Comment On “High-Pressure Phases Of Group-Ii Diflu
.,484EZ52N,Cazorla and Íñiguez,2018,Giant Direct And Inverse Electrocaloric Effects In
.,P8CVW84D,Cetina‐Heredia et al.,2018,"Nitrate Sources, Supply, And Phytoplankton Growth "
.,NY9RTN82,Chaivaranont et al.,2018,Estimating Grassland Curing With Remotely Sensed D
.,CGCEN2WM,Chan et al.,2018,Secondary Motion In Turbulent Pipe Flow With Three
.,KENFLVB8,Chan et al.,2018,Incorporation Of Homochirality Into A Zeolitic Imi
.,L3C7ZQ2P,Chan et al.,2018,Optical Mapping Reveals A Higher Level Of Genomic 
.,2QPIV6LB,Chan et al.,2018,Black Hole Formation And Fallback During The Super
.,35PLREGW,Chartier et al.,2018,Microdosimetric Applications In Proton And Heavy I
.,8TYSRE76,Chen et al.,2018,Cation Effect On Small Phosphonium Based Ionic Liq
.,R6B8LIWP,Chen et al.,2018,Coercivity Degradation Caused By Inhomogeneous Gra
.,IXCVVYRF,Chen et al.,2018,Switching Mechanism And The Scalability Of Vertica
.,C6I449KS,Chen et al.,2018,Channel Thickness Optimization For Ultrathin And 2
.,79N3UL63,Chen et al.,2018,Rapid And Sensitive Biomarker Detection Using Mole
.,T8T44U3W,Chen et al.,2018,Application Of Contiguous Rain Area (Cra) Methods 
.,ZX6K3I4T,Chen et al.,2018,Sn 2017ens The Metamorphosis Of A Luminous Broadl
.,4CJL2IT9,Cheng et al.,2018,Proof Of Concept Of Wastewater Treatment Via Passi
.,K3RQKIZM,Cheng et al.,2018,Recent Development Of Zeolitic Imidazolate Framewo
.,XNYENEF5,Cheng et al.,2018,Low-Voltage Electrostatic Modulation Of Ion Diffus
.,W6SHN333,Cheng et al.,2018,Superhydrophobic Shape Memory Polymer Arrays With 
